id,state,state_abb,county,county_id,operator,name,sqft,lon,lat,type,bws_annual_mean_score,bws_annual_label,bws_state_score,bws_state_label,bws_state_category,merge_method
1059037051,Virginia,VA,Prince William County,153,Amazon Web Services,COPT Data Center Bldg 2,104114.0,-77.5291961000727,38.74405494832178,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
744491691,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon IAD145,103663.0,-77.4246254873571,38.98255213281915,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
460056024,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon IAD15,103452.0,-77.44857953268574,38.99169289545035,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
460070147,Oregon,OR,Morrow County,49,Amazon Web Services,Amazon Web Services us-west-2,103260.0,-119.6305237000272,45.850880751269834,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1181391921,Virginia,VA,Prince William County,153,Amazon Web Services,Amazon IAD130,103128.0,-77.51930184592597,38.76036060090534,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
794147657,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon IAD146,103076.0,-77.43559835674785,38.9967245725433,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
977653858,Arizona,AZ,Maricopa County,13,CyrusOne,CyrusOne PHX4,103008.0,-111.88251618115731,33.2687661963882,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
977653859,Arizona,AZ,Maricopa County,13,CyrusOne,CyrusOne PHX5,102958.0,-111.88158696587298,33.269741071416476,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
958662382,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon IAD147,102767.0,-77.43535922197498,38.99501200382876,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
547156394,Ohio,OH,Franklin County,49,,TJX Corporate Techno,102681.0,-82.81062585456809,40.10386011394031,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
744496750,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services IAD116,102629.0,-77.42043928426207,39.02434599828099,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
744496741,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services IAD117,102452.0,-77.41909467085335,39.02369830815542,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
509611432,Texas,TX,Bexar County,29,CyrusOne,CyrusOne San Antonio I,102327.0,-98.68811007066918,29.46655501468974,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
813688319,Washington,WA,Douglas County,17,,,102013.0,-120.2139654565477,47.40724312100206,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
451413811,California,CA,Santa Clara County,85,,,102004.0,-121.88797542273252,37.33363768871057,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
1446350370,Illinois,IL,DuPage County,43,NTT,NTT Chicago CH4,101346.0,-88.00476482597362,41.98909513231781,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
451497833,New Jersey,NJ,Hudson County,17,Evocative,Evocative Secaucus,101304.0,-74.06804834898094,40.787550185315126,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
231047065,Wyoming,WY,Laramie County,21,University Corporation for Atmospheric Research,NCAR-Wyoming Supercomputing Center,101129.0,-104.89748679471974,41.12879048730292,building,2.2,Medium-High (20-40%),2.2,Medium-High (20-40%),Medium-High,state_level_fallback
1309123034,Virginia,VA,Loudoun County,107,Equinix,Equinix Ashburn DC4,101052.0,-77.46188736227928,39.016407623551665,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
509611439,Texas,TX,Bexar County,29,CyrusOne,CyrusOne San Antonio III,100537.0,-98.67219273226,29.47004426742346,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
1462886682,Ohio,OH,Franklin County,49,,,100131.0,-83.00154872692079,40.115815974371074,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
337127824,Washington,WA,Grant County,25,NTT,NTT Data Quincy,99760.0,-119.86571157127666,47.24358751309279,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
30666790,California,CA,Los Angeles County,37,United States Postal Service,USPO Terminal Annex,99270.0,-118.23539293645688,34.05810223824728,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
781370600,Arizona,AZ,Maricopa County,13,CyrusOne,CyrusOne PHX6,98354.0,-111.88253182214665,33.26757617844676,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
587103676,Texas,TX,Harris County,201,,,98195.0,-95.57078462369284,29.82150611372374,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
1065780801,California,CA,Santa Clara County,85,Amazon Web Services,Amazon,98142.0,-121.96598983231348,37.389932721842904,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
205724885,Washington,WA,King County,33,Sabey,Intergate Seattle East Building 1,97862.0,-122.28819434180774,47.49485963017309,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
986829280,Virginia,VA,Loudoun County,107,Microsoft,Microsoft,97581.0,-77.56303534723706,39.07550786595816,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
860433344,Oregon,OR,Washington County,67,Flexential,Flexential Portland - Hillsboro 4,97536.0,-122.93988400686504,45.55520512998273,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
523886201,Florida,FL,Hillsborough County,57,Cyxtera,Cyxtera Tampa TP1,97332.0,-82.35116156727058,27.94553184264413,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
596690175,Virginia,VA,Loudoun County,107,Equinix,Equinix Ashburn DC12,96380.0,-77.44975813852024,39.0230066415448,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1088203906,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services,96372.0,-77.45200064122655,39.01674414789713,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1088203907,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services,96367.0,-77.45314511765301,39.01588594875254,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
79158387,Virginia,VA,Fairfax County,59,Digital Realty,VA3,96241.0,-77.32729535242555,38.94846385493133,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
204460950,New Jersey,NJ,Middlesex County,23,Digital Realty,Digital Realty New York EWR11,96114.0,-74.4571794816788,40.55377882278532,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1269259655,Virginia,VA,Manassas city,683,,,95987.0,-77.50398435557676,38.740435867935545,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1375443893,Ohio,OH,Licking County,89,,,95190.0,-82.76269811748983,40.05924761990545,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
298127361,Virginia,VA,Loudoun County,107,Equinix,Equinix Ashburn DC5,94665.0,-77.46124797924023,39.015987297259315,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
15884451,New Jersey,NJ,Union County,39,Barclays,Barclays Datacenter,94373.0,-74.28548116880219,40.64375303338713,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
203432103,Indiana,IN,Monroe County,105,Indiana University,IU Data Center,94298.0,-86.50070264503239,39.17441904078126,building,1.3,Low-Medium (10-20%),1.3,Low-Medium (10-20%),Low-Medium,state_level_fallback
899634245,Oregon,OR,Washington County,67,Stack Infrastructure,Stack Infrastructure Portland 3 Data Center -Bld POR3a,94010.0,-122.93791223873744,45.554197103944304,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
258343749,Virginia,VA,Fairfax County,59,Amazon Web Services,Amazon IAD-1,93882.0,-77.45407518694847,38.897859142125064,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
516686211,North Carolina,NC,Mecklenburg County,119,,Spectrum Charlotte National Data Center,93604.0,-80.91620847296733,35.142789017171076,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
634635617,Washington,WA,Pierce County,53,,Centeris SH2 Build-to-Suit,93539.0,-122.27986153681454,47.15884380411734,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
819981888,Tennessee,TN,Davidson County,37,,,93318.0,-86.63779793677823,36.03268133759001,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1243089555,Oregon,OR,Washington County,67,Stack Infrastructure,Stack Infrastructure Portland 3 Data Center -Bld POR3c,93274.0,-122.94093896568214,45.55421716185695,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1121592786,Texas,TX,Bexar County,29,,CyrusOne San Antonio IV,92543.0,-98.67062972115532,29.470679241649435,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
38305568,California,CA,Santa Clara County,85,Csquare,Csquare SFO1,92193.0,-121.96969744738088,37.371519049598696,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
775412069,Nevada,NV,Washoe County,31,,,92133.0,-119.54522686760028,39.56692084061534,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
384690290,Illinois,IL,DuPage County,43,Element Critical,Element Critical CH1,92076.0,-87.96468543810447,41.97576175006559,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1320038649,South Carolina,SC,Horry County,51,,DC BLOX Myrtle Beach Cable Landing Station,91946.0,-78.94369603285817,33.674583221801456,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
530982335,Arizona,AZ,Maricopa County,13,,GoDaddy - Gilbert,91811.0,-111.83930897383505,33.36191382983084,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
1188691867,Virginia,VA,Loudoun County,107,,,91264.0,-77.47326655981455,39.01710249054327,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1243089554,Oregon,OR,Washington County,67,Stack Infrastructure,Stack Infrastructure Portland 3 Data Center -Bld POR3b,91092.0,-122.93942746009344,45.55421559561291,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
775412072,Nevada,NV,Washoe County,31,,,90711.0,-119.54797410085597,39.56575835137741,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
194049551,California,CA,Sacramento County,67,Quality Technology Services,QTS Sacramento,90196.0,-121.48622274444377,38.64634932685158,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
409296605,Illinois,IL,Cook County,31,Digital Realty,Digital Realty Chicago ORD12,90165.0,-87.85923594325138,41.92837828612005,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1075278061,Iowa,IA,Dallas County,49,Microsoft,Microsoft,90065.0,-93.82631357913507,41.5398138870052,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
300163074,Virginia,VA,Loudoun County,107,Centersquare,Centersquare IAD4-B,90029.0,-77.45360972261447,39.022140336655866,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
299388896,California,CA,Santa Clara County,85,"CoreSite Real Estate 1656 McCarthy, L.P.",CoreSite SV2,89939.0,-121.91624119521208,37.40568310648504,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
16282459,Maryland,MD,Anne Arundel County,3,AiNET,CyberNAP Glen Burnie,89879.0,-76.60643112453295,39.14024170717737,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
775412066,Nevada,NV,Washoe County,31,,,89831.0,-119.542362748536,39.56771439975202,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
52094270,Virginia,VA,Loudoun County,107,Centersquare,Centersquare IAD1-A,89830.0,-77.4132010228583,39.023321212075864,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1210199368,Nevada,NV,Washoe County,31,,,89824.0,-119.5353175625486,39.57098620148502,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
1210199367,Nevada,NV,Washoe County,31,,,89821.0,-119.53603404605106,39.57059170801203,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
1210199365,Nevada,NV,Washoe County,31,,,89816.0,-119.5378594125417,39.56971060147777,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
1210199366,Nevada,NV,Washoe County,31,,,89816.0,-119.53709171254168,39.570052601477805,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
775412067,Nevada,NV,Washoe County,31,,,89571.0,-119.54320948328537,39.5675010277547,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
387208881,New Jersey,NJ,Essex County,13,Tishman,165 Halsey / Equinix NY1 / Databank EWR1,89363.0,-74.17392520750958,40.73672574708444,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1411056682,Ohio,OH,Franklin County,49,Oppidan,,89315.0,-83.12742344787743,40.05267287889233,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
38305611,California,CA,Santa Clara County,85,Vantage,,89293.0,-121.97269293993044,37.37338590954395,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
325096144,Oregon,OR,Washington County,67,,Adobe Data Center,89232.0,-122.93181213080427,45.55018168886831,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
775412073,Nevada,NV,Washoe County,31,,,89076.0,-119.54768980080748,39.56510625130509,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
1287260556,Virginia,VA,Prince William County,153,,Iron Mountain VA-4,89044.0,-77.54222100424613,38.77442331044019,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
531709017,California,CA,San Diego County,73,American Telephone & Telegraph,AT&T Center,88910.0,-117.15894804229632,32.74757512655355,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
465032380,Texas,TX,Dallas County,113,Prime,Prime DFW01-01,88881.0,-96.87839306215342,32.83796688361756,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
775412068,Nevada,NV,Washoe County,31,,,88594.0,-119.54438836390534,39.567160471410034,building,3.8,High (40-80%),3.8,High (40-80%),High,state_level_fallback
1123249721,Virginia,VA,Loudoun County,107,Equinix,Equinix Ashburn DC16,87843.0,-77.45232686183614,39.02425729354276,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
63619642,Minnesota,MN,Hennepin County,53,,Minnesota Gateway Data Center,87697.0,-93.25465186805064,44.97130185223087,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1252196799,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon Web Services,87645.0,-77.49055174718535,38.915904671232965,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
405034584,Nebraska,NE,Douglas County,55,,Verizon,87375.0,-96.02861432583268,41.33843614997797,building,2.3,Medium-High (20-40%),2.3,Medium-High (20-40%),Medium-High,state_level_fallback
1392657385,Kansas,KS,Johnson County,91,,,86525.0,-94.86018510466296,38.939199687290184,building,2.5,Medium-High (20-40%),2.5,Medium-High (20-40%),Medium-High,state_level_fallback
954433119,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon IAD175,86503.0,-77.42547991599417,38.979867991405555,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
379204643,Texas,TX,Travis County,453,,LightEdge Austin II,86445.0,-97.7070441537442,30.200676320425476,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
600806974,California,CA,Santa Clara County,85,Equinix,Equinix SV10,86340.0,-121.78476265158876,37.241198528847725,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
426586135,Colorado,CO,Adams County,1,Google,Google - Thornton,86059.0,-104.98324467111505,39.92241855755477,building,3.5,High (40-80%),3.5,High (40-80%),High,state_level_fallback
258343744,Virginia,VA,Fairfax County,59,Amazon Web Services,Amazon IAD-9,85855.0,-77.453440411722,38.89965169321406,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
225745958,Virginia,VA,Fauquier County,61,,OVH US East Vint Hill,85783.0,-77.67445377449387,38.747444697578814,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
441502816,California,CA,Orange County,59,,Lumen Technologies,85658.0,-117.80580094927475,33.716777907497594,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
1276518687,Virginia,VA,Loudoun County,107,Digital Realty,Digital Realty IAD55,85319.0,-77.43393215610038,38.99226912328289,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
714943309,New Jersey,NJ,Somerset County,35,PSE&G,PSE&G Delivery Emergency Response Center,85030.0,-74.51939325696017,40.57989412652374,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
460159928,California,CA,Santa Clara County,85,Csquare,Csquare SFO1,83921.0,-121.96982954691394,37.37043804478318,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
1446350367,Illinois,IL,DuPage County,43,NTT,NTT Chicago CH3,83897.0,-88.00800375413563,41.98691359199497,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
234722720,Virginia,VA,Loudoun County,107,H5,H5 Data Centers Ashburn,83656.0,-77.45171989501627,39.01367498906444,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
597876721,Texas,TX,Dallas County,113,Digital Realty,Digital Realty Dallas DFW17,83615.0,-96.71321200734354,32.966281179214505,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
31800424,California,CA,San Diego County,73,,LightEdge SAN1,83576.0,-117.12993394622256,32.827865524456854,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
31250931,Ohio,OH,Warren County,165,CyrusOne,CyrusOne Cincinnati-Mason CIN3,82813.0,-84.31157999997258,39.303895806613035,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
37947314,California,CA,Santa Clara County,85,Equinix,Equinix Santa Clara SV2,81106.0,-121.95499188020412,37.378433690080165,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
465032201,Texas,TX,Dallas County,113,Lumen Technologies,Lumen Dallas - 3180 Irving Blvd.,80859.0,-96.86858877539872,32.806954885472585,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
40608200,California,CA,Santa Clara County,85,Cologix,Cologix Santa Clara SV1 Data Center,80686.0,-121.9617004216462,37.36533280955109,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
1075278062,Iowa,IA,Dallas County,49,Microsoft,Microsoft,80538.0,-93.82866540068235,41.539670453163886,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1460847458,California,CA,Santa Clara County,85,,EdgeCore Silicon Valley,80443.0,-121.96538823847324,37.38371826652648,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
195165374,Missouri,MO,Platte County,165,,Black Rock Financial Management,80025.0,-94.67802527416188,39.295491746601805,building,1.8,Low-Medium (10-20%),1.8,Low-Medium (10-20%),Low-Medium,state_level_fallback
379204279,Texas,TX,Travis County,453,,Digital Realty Austin AUS11,79985.0,-97.6957806400088,30.21217551197644,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
138643160,Ohio,OH,Clark County,23,,LexisNexus Springfield,79937.0,-83.72376141562717,39.912780083635845,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
1276518684,Virginia,VA,Loudoun County,107,Aligned,Aligned IAD03,79844.0,-77.4407518987356,38.98862094741784,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
368724474,Virginia,VA,Fairfax County,59,Equinix,Equinix DC7,79709.0,-77.22055679495352,38.90913922220713,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
815078625,Texas,TX,Denton County,121,,Charles Schwab Data Center,79688.0,-97.24615495491396,33.004502129194734,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
244490839,Arizona,AZ,Maricopa County,13,,PhoenixNAP,79223.0,-112.0094263246897,33.41605053769886,building,4.5,Extremely High (>80%),4.5,Extremely High (>80%),Extremely High,state_level_fallback
52094269,Virginia,VA,Loudoun County,107,Centersquare,Centersquare IAD1-B,79070.0,-77.41518975933123,39.02390730425034,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
796933516,Virginia,VA,Loudoun County,107,Equinix,Equinix Ashburn DC21,78961.0,-77.45455808439559,39.01182265065321,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
909455922,Virginia,VA,Loudoun County,107,True North Data Solutions,42310 THUNDERBALL DR,78907.0,-77.5396744253525,39.04409911181553,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
460056020,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon IAD56,78441.0,-77.43706177436276,38.990567610094665,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
553223628,California,CA,Santa Clara County,85,Stack Infrastructure,Stack Infrastructure,78105.0,-121.89338203369856,37.40255873642884,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
571010571,Connecticut,CT,Western Connecticut Planning Region,190,CyrusOne,CyrusOne Norwalk,77778.0,-73.38864944847491,41.11309235035119,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
460175666,Virginia,VA,Loudoun County,107,Centersquare,Centersquare IAD4-A,77749.0,-77.45274689712927,39.02173368633118,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
284044002,Georgia,GA,Cobb County,67,datasite,DataSite Atlanta,77660.0,-84.48161598883719,33.92551125989177,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
1292897243,Virginia,VA,Loudoun County,107,True North Data Solutions,42254 THUNDERBALL DR,77498.0,-77.54087429950766,39.04350173521111,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
379204766,Texas,TX,Travis County,453,,CyrusOne Austin Data Center II,77356.0,-97.69796494527762,30.205929677925745,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
37877544,California,CA,Santa Clara County,85,Lumen Technologies,Lumen Sunnyvale 1,77132.0,-121.98781298697564,37.37343914789955,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
1227604493,California,CA,Santa Clara County,85,Equinix,Equinix SV11,76977.0,-121.7839986384854,37.24260507449007,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
793888408,Virginia,VA,Loudoun County,107,Equinix,Equinix Ashburn DC15,76665.0,-77.45025584399268,39.02250015234666,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
549418041,Texas,TX,Collin County,85,,Experian McKinney Data Center,76624.0,-96.72550500041572,33.17179580069162,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
1073720208,Iowa,IA,Pottawattamie County,155,Google,Google,76005.0,-95.80485695055478,41.17734372844027,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
460056023,Virginia,VA,Loudoun County,107,Amazon Web Services,Amazon IAD16,75817.0,-77.44882479290187,38.99069899784283,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
460159955,California,CA,Santa Clara County,85,Vantage,,75686.0,-121.97250520730036,37.371778697164096,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
1210421871,Ohio,OH,Mahoning County,99,,Carrier Services Group,75379.0,-80.63309049266806,41.04105972873746,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
460159925,California,CA,Santa Clara County,85,NTT Limited,,75249.0,-121.88929689106432,37.40390424000007,building,4.0,Extremely High (>80%),4.0,Extremely High (>80%),Extremely High,state_level_fallback
942604537,Tennessee,TN,Williamson County,187,Flexential,Flexential Nashville - Franklin,74934.0,-86.81557369600324,35.92045930433349,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
39083797,Georgia,GA,Fulton County,121,Flexential,Flexential Atlanta - Alpharetta Data Center,74814.0,-84.25175214535511,34.08700522087238,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
383888101,Texas,TX,Travis County,453,,Lumen Austin 1,74722.0,-97.71239983833571,30.196499004972576,building,3.2,High (40-80%),3.2,High (40-80%),High,state_level_fallback
1083841125,Colorado,CO,El Paso County,41,,T5@Colorado Springs,74307.0,-104.7885349003077,38.78617187499131,building,3.5,High (40-80%),3.5,High (40-80%),High,state_level_fallback
610977485,Virginia,VA,Loudoun County,107,NTT,NTT Ashburn VA2 Data Center,74197.0,-77.45763923535499,39.02501032438008,building,1.0,Low-Medium (10-20%),1.0,Low-Medium (10-20%),Low-Medium,state_level_fallback
1391966326,Minnesota,MN,Anoka County,3,Encompass,Encompass Minneapolis Facility,74101.0,-93.09562181940242,45.13219704691406,building,1.2,Low-Medium (10-20%),1.2,Low-Medium (10-20%),Low-Medium,state_level_fallback
741629998,Florida,FL,Broward County,11,Flexential,Flexential Fort Lauderdale,73580.0,-80.19329665075328,26.190085718944182,building,1.5,Low-Medium (10-20%),1.5,Low-Medium (10-20%),Low-Medium,state_level_fallback
